"";"p_sr";"p_mr";"p_pr"
"1373";19361,0160689074;19107,5283968281;18608,7340811599
"1374";27171,789124542;31554,7859350713;29315,1701804829
"1375";15415,4598510897;30153,0499406606;14815,572244213
"1376";18708,3478723786;10798,9053348908;17892,8002394141
"1377";47256,6341247451;38282,0515594212;62975,3245821871
"1378";24940,139680075;18639,79008656;25911,598978832
"1379";19361,0160689074;10085,0183145432;18608,7340811599
"1380";13223,9800966231;44378,1838859813;13317,7169590854
"1381";18363,6026661973;40849,635778591;17528,0326861938
"1382";23824,3149578415;9690,50004307646;24300,6872731204
"1383";18245,1913466739;5498,67802237067;17404,9265473468
"1384";13223,9800966231;41598,2811233653;13317,7169590854
"1385";16013,5419022069;24565,9429184794;15304,088695771
"1386";11505,3645429446;20873,4293881971;12486,9300685746
"1387";19361,0160689074;12913,5088314684;18608,7340811599
"1388";17129,3666244404;10343,0000250936;16301,2942617868
"1389";20735,7344431935;8337,47514805663;20220,3244492501
"1390";14897,7171799734;4085,66017859336;14419,5613205905
"1391";24940,139680075;22690,9288178729;25911,598978832
"1392";15232,4645966434;11642,6374221593;14672,7163605651
"1393";21592,6655133744;24354,8521934683;21291,8690083808
"1394";17129,3666244404;11757,7548710601;16301,2942617868
"1395";13781,8924577399;10955,2175718136;13653,9636075365
"1396";18803,1037077907;14639,8193016304;17994,6991251774
"1397";14972,0311064741;8220,69186950568;14474,8433293967
"1398";18245,1913466739;11821,7160939556;17404,9265473468
"1399";27171,789124542;39590,903885887;29315,1701804829
"1400";12918,1436985062;27826,8488817289;13146,9547862969
"1401";18245,1913466739;27202,3049167329;17404,9265473468
"1402";49840,5271175268;62345,757493129;66607,5322892686
"1403";14897,7171799734;4716,30391730089;14419,5613205905
"1404";14897,7171799734;-1028,41221047472;14419,5613205905
"1405";15956,333568698;-345,053021168336;15255,9452870916
"1406";78475,5496620988;68244,7881885665;61809,1687868378
"1407";12280,7846171664;12409,105891861;12822,6269383116
"1408";19256,4967671758;59343,0776095297;18491,8898166458
"1409";21592,6655133744;10018,1278006453;21291,8690083808
"1410";21592,6655133744;15995,5712342933;21291,8690083808
"1411";12108,1553743896;9367,47452220786;12742,235247892
"1412";19361,0160689074;23632,7832549894;18608,7340811599
"1413";19361,0160689074;11016,4613994155;18608,7340811599
"1414";14005,0574021866;11479,2869936628;13797,2687065552
"1415";15154,3568660871;23321,5302056223;14612,6983580917
"1416";19361,0160689074;19926,089862844;18608,7340811599
"1417";17129,3666244404;14142,7950786306;16301,2942617868
"1418";10949,8958379696;7931,71700146701;12287,2833184973
"1419";14339,8048188566;7014,72027908266;14021,505539342
"1420";17129,3666244404;14693,9061281662;16301,2942617868
"1421";18228,8110397515;7383,97673175391;17387,9854411055
"1422";19361,0160689074;8741,87696609832;18608,7340811599
"1423";20476,8407911409;15766,3151108511;19906,4653919349
"1424";16013,5419022069;31747,4779660376;15304,088695771
"1425";36098,38690241;16768,2112377156;44435,8764007583
"1426";30519,2632912425;20800,8071535192;34781,1243891618
"1427";23651,5964490869;14733,4401816251;24057,3363715071
"1428";15667,7701372812;11857,9741555369;15017,6511260252
"1429";13781,8924577399;2790,34086142108;13653,9636075365
"1430";78475,5496620988;76743,9740687953;61809,1687868378
"1431";12108,1553743896;10475,9980991259;12742,235247892
"1432";22150,5778744912;17137,1003721617;22015,4943464518
"1433";17129,3666244404;8694,65237706341;16301,2942617868
"1434";12331,3203188363;1895,61852908693;12846,7669699837
"1435";20863,6637475976;53819,2372069843;20377,1326078825
"1436";14803,8763208336;23014,887371921;14350,5071390463
"1437";18245,1913466739;24795,0774176372;17404,9265473468
"1438";10434,4182910394;11370,8637927752;12133,2631540446
"1439";17129,3666244404;28838,2024532873;16301,2942617868
"1440";12219,737846613;42439,5157277221;12793,8314429717
"1441";14339,8048188566;11851,6779049058;14021,505539342
"1442";17687,2789855572;6980,15853248257;16840,1977815795
"1443";19324,7182906932;37400,225656542;18568,0623894378
"1444";17129,3666244404;5055,6623367127;16301,2942617868
"1445";27171,789124542;28436,2194374828;29315,1701804829
"1446";17687,2789855572;11735,3595471177;16840,1977815795
"1447";12889,2326799531;11004,7896780781;13131,315782532
"1448";13781,8924577399;27991,2846104447;13653,9636075365
"1449";19098,0273401242;16192,178106186;18316,3170314575
"1450";13335,5625688465;-2281,67387574539;13382,4251572796
"1451";17129,3666244404;26818,3878918681;16301,2942617868
"1452";11996,5729021663;5493,83764853049;12691,9846362158
"1453";13781,8924577399;12328,4306739261;13653,9636075365
"1454";11741,9082258109;41952,9379403759;12582,37110192
"1455";28287,6138467755;19546,6674390528;31095,3267338399
"1456";11546,9066973534;-1048,87701126747;12503,244528747
"1457";20476,8407911409;21826,1364710825;19906,4653919349
"1458";25274,887096745;15513,8093862822;26407,3768844879
"1459";18981,635663348;48523,6599074053;18188,5879731531
"1460";16571,4542633237;12951,5845838757;15788,9974218802
"1461";14897,7171799734;18744,1449480103;14419,5613205905
"1462";30519,2632912425;24764,4118762314;34781,1243891618
"1463";16236,7068466536;7383,98143214732;15494,7156007886
"1464";15790,3769577602;8800,83748277742;15117,9689183868
"1465";27146,1251559306;35702,826434439;29274,7927766953
"1466";14228,2223466333;36490,5925812768;13945,5310391403
"1467";15790,3769577602;32973,706648442;15117,9689183868
"1468";13223,9800966231;8175,53968787938;13317,7169590854
"1469";16013,5419022069;7091,22999361064;15304,088695771
"1470";21592,6655133744;10341,1745018968;21291,8690083808
"1471";20787,0623804163;51721,6963290395;20283,1035809621
"1472";20476,8407911409;23428,3691965872;19906,4653919349
"1473";19584,1810133541;12887,2979947915;18860,9664882392
"1474";13223,9800966231;-3946,23992990609;13317,7169590854
"1475";14897,7171799734;11081,8627970358;14419,5613205905
"1476";16571,4542633237;15728,7615157021;15788,9974218802
"1477";78475,5496620988;70133,5827749483;61809,1687868378
"1478";14897,7171799734;8753,78797320928;14419,5613205905
"1479";17129,3666244404;29684,5673677502;16301,2942617868
"1480";12746,4071155072;22068,7053650208;13055,3407499398
"1481";13781,8924577399;37704,2432090063;13653,9636075365
"1482";24047,4799022882;11582,0336638009;24617,5562300002
"1483";22708,4902356079;22109,9498813348;22758,6934592063
"1484";33866,737457943;22043,3627935108;40529,7601742967
"1485";15455,6295410901;4374,87721971236;14847,3495173706
"1486";18468,3562911206;12017,958883604;17637,8740813305
"1487";21592,6655133744;15008,6180202728;21291,8690083808
"1488";14897,7171799734;15985,8216218026;14419,5613205905
"1489";15455,6295410901;11943,5341480309;14847,3495173706
"1490";24940,139680075;18060,0844731601;25911,598978832
"1491";16013,5419022069;1730,11023493484;15304,088695771
"1492";16013,5419022069;6457,04626699537;15304,088695771
"1493";17129,3666244404;17186,5606819578;16301,2942617868
"1494";15085,8675446364;29808,2773107309;14560,5448046632
"1495";16013,5419022069;16913,2296578633;15304,088695771
"1496";13781,8924577399;13453,7929475298;13653,9636075365
"1497";18245,1913466739;4311,13673083391;17404,9265473468
"1498";14562,9697633033;16951,277688913;14177,1099502073
"1499";24940,139680075;17599,5879413271;25911,598978832
"1500";13781,8924577399;7076,81518063135;13653,9636075365
"1501";16013,5419022069;-1200,95144836605;15304,088695771
"1502";23824,3149578415;25095,0744163366;24300,6872731204
"1503";18150,6475179591;17522,3539062329;17307,443799705
"1504";13781,8924577399;40677,2565835379;13653,9636075365
"1505";13390,5392529109;42578,1255332129;13414,7767949747
"1506";23552,0537256165;13063,2061986951;23917,8452566588
"1507";17464,1140411105;1779,83591280133;16621,4935838464
"1508";12108,1553743896;3138,66362740658;12742,235247892
"1509";18245,1913466739;19107,8749754606;17404,9265473468
"1510";14468,9280557135;-4692,24415738042;14110,9462637811
"1511";40561,6857913441;60291,6956846742;52199,9175744927
"1512";13375,7322588469;12785,0992524251;13406,0329999616
"1513";19361,0160689074;13210,0473172301;18608,7340811599
"1514";18803,1037077907;8361,21854259726;17994,6991251774
"1515";15947,7082435951;60900,4967844458;15248,7124315826
"1516";15666,8997939978;991,035018821247;15016,9439415107
"1517";17352,5315688871;22439,0584338587;16513,7066284166
"1518";14339,8048188566;24653,4791191481;14021,505539342
"1519";22708,4902356079;13907,0987119079;22758,6934592063
"1520";13781,8924577399;11805,8697314775;13653,9636075365
"1521";24940,139680075;22505,030307088;25911,598978832
"1522";17687,2789855572;24979,3835139507;16840,1977815795
"1523";17129,3666244404;13606,9355984265;16301,2942617868
"1524";18245,1913466739;7480,99357263558;17404,9265473468
"1525";24031,8583561769;47741,6115711397;24595,286719195
"1526";12331,3203188363;3286,21017280687;12846,7669699837
"1527";14897,7171799734;-1013,9092026772;14419,5613205905
"1528";78475,5496620988;69182,2250142051;61809,1687868378
"1529";12666,0677355064;2254,07606568094;13013,5470279001
"1530";12889,2326799531;4402,35534557048;13131,315782532
"1531";16125,1243744303;24240,8514779629;15398,8418830613
"1532";21592,6655133744;51950,5650240574;21291,8690083808
"1533";13781,8924577399;9183,74522261508;13653,9636075365
"1534";20498,7555886856;6148,1334796194;19932,851141078
"1535";19361,0160689074;20998,9099794915;18608,7340811599
"1536";13223,9800966231;8065,72889023088;13317,7169590854
"1537";19361,0160689074;23299,2661885312;18608,7340811599
"1538";12331,3203188363;2461,9812662676;12846,7669699837
"1539";27729,7014856587;20149,2404853525;30199,3687393766
"1540";19361,0160689074;23615,2009241385;18608,7340811599
"1541";17687,2789855572;61846,9075365355;16840,1977815795
"1542";17687,2789855572;9361,68741066474;16840,1977815795
"1543";16013,5419022069;56918,412788921;15304,088695771
"1544";16999,763582953;9172,17114665173;16179,886610116
"1545";11834,7783174424;-3072,19044243637;12621,5241116082
"1546";28287,6138467755;16995,3911542175;31095,3267338399
"1547";24940,139680075;19850,3328572009;25911,598978832
"1548";14356,4082907235;9321,35257579293;14032,9150182031
"1549";17129,3666244404;19399,4884774983;16301,2942617868
"1550";13781,8924577399;31843,19320352;13653,9636075365
"1551";14897,7171799734;32541,1716871243;14419,5613205905
"1552";24940,139680075;21297,5657778336;25911,598978832
"1553";11550,2430132729;5343,4184105657;12504,5630529724
"1554";20476,8407911409;26898,703281248;19906,4653919349
"1555";15455,6295410901;19606,3976743398;14847,3495173706
"1556";11550,2430132729;20337,7244551182;12504,5630529724
"1557";13547,5692660709;1128,25770451501;13508,8831984466
"1558";16800,9905669343;9333,68436610326;15996,4950359364
"1559";26055,9644023085;26190,7545843543;27585,1771050498
"1560";17129,3666244404;6956,15659296978;16301,2942617868
"1561";10992,3306521561;-4323,49922457617;12301,3118770528
"1562";12108,1553743896;20248,2607778786;12742,235247892
"1563";12108,1553743896;-6749,78398947231;12742,235247892
"1564";16571,4542633237;7466,28237321135;15788,9974218802
"1565";21676,3523675419;54280,6739596212;21399,1342608347
"1566";12666,0677355064;14615,4947715979;13013,5470279001
"1567";16013,5419022069;13666,9291357873;15304,088695771
"1568";17129,3666244404;10309,857272502;16301,2942617868
"1569";24382,2273189582;17593,6864608908;25097,9191064572
"1570";19361,0160689074;5512,06865453161;18608,7340811599
"1571";17129,3666244404;13868,209205417;16301,2942617868
"1572";24589,2128049325;26787,953094936;25397,9168581717
"1573";30519,2632912425;51240,5453602904;34781,1243891618
"1574";25212,4009122999;50912,6831413228;26314,4112832033
"1575";17129,3666244404;29910,9097473007;16301,2942617868
"1576";13781,8924577399;3366,30887306854;13653,9636075365
"1577";18245,1913466739;29401,1758978982;17404,9265473468
"1578";17129,3666244404;13095,1910493057;16301,2942617868
"1579";18245,1913466739;15292,9868398132;17404,9265473468
"1580";22708,4902356079;12904,3324095868;22758,6934592063
"1581";10434,4182910394;4118,89114534575;12133,2631540446
"1582";14897,7171799734;13108,024862784;14419,5613205905
"1583";17129,3666244404;4197,82059003692;16301,2942617868
"1584";18245,1913466739;17361,0622628508;17404,9265473468
"1585";17129,3666244404;24952,3404977787;16301,2942617868
"1586";36098,38690241;22133,6122380774;44435,8764007583
"1587";15678,7944855368;32838,2982415948;15026,6148312354
"1588";17129,3666244404;29527,0754232006;16301,2942617868
"1589";11951,9399132769;4503,4615168618;12672,2625552279
"1590";30519,2632912425;18001,427053473;34781,1243891618
"1591";15790,3769577602;25345,3983657332;15117,9689183868
"1592";24940,139680075;15815,2075279756;25911,598978832
"1593";21592,6655133744;24445,8415810186;21291,8690083808
"1594";16571,4542633237;26220,1163020646;15788,9974218802
"1595";12666,0677355064;-2806,74351568799;13013,5470279001
"1596";12725,2064457848;18171,3342159688;13044,2458059024
"1597";13781,8924577399;-1308,14029319678;13653,9636075365
"1598";21592,6655133744;25618,0397218177;21291,8690083808
"1599";21592,6655133744;15922,8909094268;21291,8690083808
"1600";12010,3198627442;25139,198242818;12698,1026241983
"1601";21592,6655133744;23259,5152673153;21291,8690083808
"1602";11550,2430132729;-827,595702796243;12504,5630529724
"1603";14228,2223466333;8495,2289433144;13945,5310391403
"1604";10302,3158021741;-1474,66641293;12098,7123148497
"1605";16013,5419022069;11335,4269372914;15304,088695771
"1606";14897,7171799734;4998,70926781651;14419,5613205905
"1607";19361,0160689074;7053,97928154841;18608,7340811599
"1608";16548,0219441568;30466,0410946673;15768,074800922
"1609";16013,5419022069;12223,6065358268;15304,088695771
"1610";14339,8048188566;15085,4704324212;14021,505539342
"1611";19361,0160689074;23250,7977888966;18608,7340811599
"1612";18245,1913466739;15960,65216156;17404,9265473468
"1613";24940,139680075;44995,4919467233;25911,598978832
"1614";16571,4542633237;23159,8020073464;15788,9974218802
"1615";19361,0160689074;24985,5142747825;18608,7340811599
"1616";19528,3897772424;13366,644750814;18797,5589073245
"1617";18032,6155788412;883,866245168261;17186,7579601362
"1618";15455,6295410901;8521,94316652417;14847,3495173706
"1619";24940,139680075;14403,2833366068;25911,598978832
"1620";19361,0160689074;15263,7846618779;18608,7340811599
"1621";13558,7275132932;18666,202443148;13515,6657538545
"1622";16906,2016799937;7756,64324232843;16093,1389639388
"1623";25614,7784653846;28968,7938898588;26916,3703043265
"1624";24940,139680075;15340,6643231204;25911,598978832
"1625";17687,2789855572;6390,03288833704;16840,1977815795
"1626";78475,5496620988;81971,7045676624;61809,1687868378
"1627";14897,7171799734;-2702,75009304006;14419,5613205905
"1628";28637,2352069929;69395,5988797676;31662,4326185672
"1629";16013,5419022069;16049,4540423723;15304,088695771
"1630";24940,139680075;12591,5082794391;25911,598978832
"1631";16348,289318877;28439,3338052286;15591,7035974818
"1632";13595,7505775769;21499,2624785071;13538,2608080328
"1633";20476,8407911409;23032,7157758465;19906,4653919349
